WKT,fid,full_id,osm_id,osm_type,golf,type,lie,layer,hole_ref,path
"MULTIPOLYGON (((-117.78650898420817 34.09066922297154, -117.7865036426339 34.09054779559577, -117.7865187032814 34.09045012867763, -117.78655440997319 34.0904383268913, -117.78660858731365 34.09048412280575, -117.7866598400367 34.09059987775544, -117.78671578726772 34.09079856551888, -117.78675165885065 34.09086797243164, -117.78674678502816 34.09097666969865, -117.78673107068327 34.09107114715292, -117.78668278196693 34.09117337317639, -117.78665914774453 34.09127268442212, -117.78662095173446 34.09138034158545, -117.78658649538559 34.091430827821426, -117.78653665465745 34.09148237277091, -117.78649759244946 34.09161584813907, -117.78649446119866 34.09170921395332, -117.78648466533309 34.09179879124406, -117.78645400273314 34.09191432290625, -117.78635273678185 34.09207784797195, -117.78627461102131 34.092148370986195, -117.78622214639734 34.092240165720426, -117.7861771899731 34.09233833516538, -117.78617972268378 34.092453308837904, -117.78624225773721 34.09252626812169, -117.78629016964248 34.09259797299832, -117.78633630190917 34.09264710459682, -117.78635121927007 34.092701561573804, -117.78633585945946 34.09278143100613, -117.78633491521632 34.09284425574971, -117.78634524667248 34.09289958992551, -117.786351185534 34.092979201356385, -117.78634833569208 34.09304765892281, -117.78629271680711 34.09310650201613, -117.78624435655442 34.09316282275796, -117.78619598948728 34.093183038514624, -117.78615990463987 34.09317234347901, -117.7861511881145 34.093129783965566, -117.78613312575166 34.09304887611026, -117.7861383777298 34.09296267566522, -117.78616544856942 34.092913113687445, -117.7862015753119 34.09287870164772, -117.78621868295016 34.09286711248414, -117.78625194872762 34.09282314717905, -117.78624424040335 34.09275726742695, -117.78618205074731 34.092710806080845, -117.78611918636997 34.09265395460713, -117.78606079865241 34.09258972685272, -117.78601656611735 34.09254056332108, -117.78599624194081 34.092479796324724, -117.78598907974964 34.09241070694047, -117.7860124013634 34.09229279832189, -117.78604985050464 34.09221805836056, -117.78610221052848 34.09196534265486, -117.78609981722354 34.09182296276832, -117.78613383301729 34.09166296846911, -117.78620230684058 34.09145258791985, -117.78625308994782 34.09126670815756, -117.78629337548546 34.09112271074281, -117.78637747582985 34.090973276168256, -117.7864382728342 34.09085953829303, -117.78649790029107 34.09075952201239, -117.78650898420817 34.09066922297154), (-117.786276162972 34.09282974114363, -117.7862475746206 34.092848524278736, -117.78623118372091 34.09287300321678, -117.78618825292739 34.09291913126644, -117.7861554938021 34.09296348811158, -117.78615301359011 34.09300633584837, -117.78615774158969 34.093043661657404, -117.78617419907532 34.093100493085046, -117.78618930207625 34.093136244299885, -117.78622195461514 34.09313909591417, -117.78626814967858 34.09310271437883, -117.78631117877728 34.09305648466258, -117.78632927863481 34.093014674554254, -117.78633035131335 34.09290594116767, -117.78633014620786 34.09286993952976, -117.78631321323928 34.09284432050217, -117.78629463432351 34.0928338312749, -117.786276162972 34.09282974114363)))",14.0,r16389485,16389485,relation,fairway,multipolygon,fairway,Fairways,15,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7862985188909 34.0922735868549, -117.78629423648852 34.09234606906671, -117.78631270961239 34.0923859642255, -117.78634881300852 34.092421562466825, -117.78641060354612 34.092462129688386, -117.78644650357857 34.092485629638816, -117.78647158667943 34.092520112939866, -117.7864925427044 34.092582769583714, -117.78650929009405 34.09265089773457, -117.78653749289478 34.09267462708412, -117.78659614845348 34.092665539981525, -117.78662010381024 34.09263293276018, -117.78663690045946 34.092579042848556, -117.78663182544287 34.09253892247709, -117.78660209422112 34.09248971521693, -117.78654421816722 34.092414277279616, -117.78654439363143 34.09235926656055, -117.78653773558668 34.092296369577795, -117.78652016817226 34.092238956722525, -117.78649611768836 34.09220045549884, -117.78646675872454 34.092167444269776, -117.78642766085532 34.092155999767925, -117.78638434512229 34.09215542769104, -117.78635012058665 34.0921721052556, -117.78633062844415 34.09219653630922, -117.78631009445614 34.09223038620341, -117.7862985188909 34.0922735868549)))",18.0,w461968112,461968112,way,water_hazard,multipolygon,water_hazard,Fairways,15,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78683813566252 34.09084801620433, -117.78680244904737 34.090825312779515, -117.78674871608177 34.09074050388605, -117.78671441059791 34.09064526700362, -117.78667997319502 34.09054813207024, -117.78660781248425 34.09042612763663, -117.7865424013701 34.09035461689517, -117.78644255963695 34.09021017452493, -117.78638363000327 34.090155357207635, -117.78639985460615 34.090156684709584, -117.78644735220564 34.090197792227656, -117.78655256041785 34.09034614495626, -117.78661271429789 34.09042024442128, -117.78668459353865 34.090543353741595, -117.78672003333661 34.09064657268715, -117.78675279362312 34.09072723348076, -117.78681141666807 34.0908173609383, -117.78684979113703 34.0908393190833, -117.78683813566252 34.09084801620433)))",22.0,w1211388837,1211388837,way,water_hazard,multipolygon,water_hazard,Fairways,15,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78656160599209 34.08830200420094, -117.78654112401387 34.0883032486156, -117.78654004164844 34.08823885771186, -117.78653627897702 34.088169711184094, -117.78658246734827 34.08814483138579, -117.78662997747657 34.088156934596554, -117.78664094918457 34.088214658349244, -117.7866410157705 34.08829596871492, -117.78661255004849 34.088298247457786, -117.78658169474959 34.088301166452524, -117.78656160599209 34.08830200420094)))",23.0,w1208043335,1208043335,way,tee,multipolygon,tee,Greens and bunks,15,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78637364259997 34.09058458569197, -117.78637738919784 34.09061112647201, -117.78636029763308 34.09066532138333, -117.78638447334379 34.090717222395, -117.7864352468558 34.09072116960634, -117.78646289163635 34.09069980196472, -117.78647324381086 34.09064331999872, -117.78645520170801 34.090599317015574, -117.78644855380851 34.09056082330919, -117.78646405070245 34.090530758607656, -117.7864585664833 34.09048414419637, -117.78642035672212 34.09047198466715, -117.78640658727363 34.090485818043035, -117.78640004629666 34.09053103436332, -117.78637364259997 34.09058458569197)))",27.0,w1208043340,1208043340,way,bunker,multipolygon,bunker,Greens and bunks,15,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.786276162972 34.09282974114363, -117.7862475746206 34.092848524278736, -117.78623118372091 34.09287300321678, -117.78618825292739 34.09291913126644, -117.7861554938021 34.09296348811158, -117.78615301359011 34.09300633584837, -117.78615774158969 34.093043661657404, -117.78617419907532 34.093100493085046, -117.78618930207625 34.093136244299885, -117.78622195461514 34.09313909591417, -117.78626814967858 34.09310271437883, -117.78631117877728 34.09305648466258, -117.78632927863481 34.093014674554254, -117.78633035131335 34.09290594116767, -117.78633014620786 34.09286993952976, -117.78631321323928 34.09284432050217, -117.78629463432351 34.0928338312749, -117.786276162972 34.09282974114363)))",28.0,w1208043342,1208043342,way,green,multipolygon,green,Greens and bunks,15,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78612247279447 34.092784017743384, -117.78614198189669 34.09282009495131, -117.78616644741976 34.09284758764454, -117.78619208249032 34.092861358743164, -117.78620807427157 34.09283098568055, -117.78621422291397 34.0928040785403, -117.78619382402303 34.092768616373846, -117.78615571757854 34.09274475345515, -117.78613657324755 34.09275417654331, -117.78613279569439 34.09277934358708, -117.78612247279447 34.092784017743384)))",29.0,w1208043343,1208043343,way,bunker,multipolygon,bunker,Greens and bunks,15,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78633113149044 34.093083253099934, -117.78633978078814 34.09312181317837, -117.78636338753887 34.09312201645038, -117.78639036771281 34.093102760277006, -117.78641794606021 34.09305959067245, -117.78642168067933 34.09300211978747, -117.78638687132411 34.09300780562853, -117.78637824815351 34.09300054953255, -117.78636636584676 34.093019551921486, -117.78633188850452 34.0930747391743, -117.78633113149044 34.093083253099934)))",30.0,w1208043344,1208043344,way,bunker,multipolygon,bunker,Greens and bunks,15,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7866216498021 34.0883755054314, -117.78662452457938 34.08852867875041, -117.78654571890266 34.08852900327669, -117.78654414730316 34.08837600808043, -117.7866216498021 34.0883755054314)))",124.0,w1211388835,1211388835,way,tee,multipolygon,tee,Greens and bunks,15,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78661815506352 34.08859599531054, -117.7866189066383 34.08875970580236, -117.78655097925369 34.088758647302754, -117.78654828342425 34.08859826995864, -117.78661815506352 34.08859599531054)))",125.0,w1211388836,1211388836,way,tee,multipolygon,tee,Greens and bunks,15,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7815651840987 34.088687625057375, -117.78159795233987 34.08860456669011, -117.7817141420031 34.08857014849494, -117.78178372686824 34.08858492910865, -117.78182676785904 34.08863807158801, -117.78185130831105 34.08874093307843, -117.78186424986677 34.08881780157742, -117.78189672470538 34.088985926039825, -117.78192359561871 34.08908506611252, -117.78193367990478 34.0892110721329, -117.78192815382907 34.08931954200193, -117.78191608787004 34.08942762466768, -117.78191581220692 34.08956420099801, -117.78190457242445 34.089714269106864, -117.78186835294576 34.08986352187689, -117.78189024086309 34.089914956292176, -117.7818665774758 34.089993198889914, -117.78179123119317 34.090145046503295, -117.78176247867378 34.09029023669797, -117.78173933979426 34.0903835870716, -117.78167840886849 34.0904557485037, -117.78154926137813 34.09052405762269, -117.78139221849659 34.09063031219134, -117.78123678569108 34.09076784307139, -117.78112644914256 34.09083129333587, -117.78102260936774 34.09089911303187, -117.78096545322086 34.09095638147757, -117.7809101717044 34.090991956243045, -117.78088929695917 34.090996549173624, -117.78082671074426 34.0909924338726, -117.78076595323728 34.09090985969172, -117.78076051069107 34.090881176095536, -117.78078831553283 34.090821671383324, -117.78080000145627 34.09079671143154, -117.78081351006776 34.09079081080313, -117.78087179266586 34.090765187595764, -117.780971040855 34.09074108765891, -117.78100703372615 34.090667975736324, -117.78106056727589 34.09049927064139, -117.78120689669556 34.09036270845431, -117.78137322269228 34.09024769752955, -117.78148922389194 34.09020308450816, -117.78155784679336 34.0901230083107, -117.78158582561554 34.09000266266054, -117.78156854178673 34.08986112001941, -117.78156701330911 34.08954788937953, -117.78156930538512 34.089358660849996, -117.78157781066996 34.089235718789936, -117.78158738985279 34.08911865692913, -117.7815912261901 34.08899693999311, -117.781578270299 34.088766905832856, -117.7815651840987 34.088687625057375), (-117.78101440103235 34.09082969615184, -117.78100894520003 34.090876701193, -117.78094713835736 34.090941859570805, -117.78089173118212 34.09097976332963, -117.78085696211475 34.090979261379175, -117.78082519562172 34.09097117559412, -117.78078692073397 34.09092105540887, -117.78077148354465 34.0908856668064, -117.78079474947712 34.0908272053115, -117.78084686405488 34.09079398437254, -117.7808776246174 34.09078156069383, -117.7809091697888 34.09077019266137, -117.78097430052048 34.090768210796284, -117.78098909047931 34.09078312646315, -117.7810082600719 34.09080568076919, -117.78101440103235 34.09082969615184)))",15.0,r16389486,16389486,relation,fairway,multipolygon,fairway,Fairways,16,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78163725958746 34.088197223014205, -117.7816774346729 34.08822676726086, -117.78170953432333 34.088220083516276, -117.78173301135055 34.08818062874225, -117.78173000816538 34.08812169453421, -117.78171819746494 34.08806493004394, -117.78168043979409 34.08802177638485, -117.78164516300271 34.08801667854317, -117.78162336404361 34.08805909204787, -117.78162900452165 34.08811402942138, -117.78163725958746 34.088197223014205)))",31.0,w1208043345,1208043345,way,tee,multipolygon,tee,Greens and bunks,16,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.781401937314 34.09005195984665, -117.78143488655546 34.0900667732692, -117.78146661360893 34.090069223591144, -117.78150889127721 34.090065527814545, -117.78150365987501 34.09002847430688, -117.78148124884407 34.08999914998775, -117.78147588082217 34.08996590191502, -117.7814987748178 34.089955715896934, -117.78152227445159 34.0899387613338, -117.78150676276259 34.08989424889167, -117.78146788874426 34.089888338671855, -117.78143707552995 34.08992975057622, -117.78140933359147 34.0899470258432, -117.78141839452782 34.089989180788734, -117.78140287319815 34.09002442760881, -117.781401937314 34.09005195984665)))",32.0,w1208043347,1208043347,way,bunker,multipolygon,bunker,Greens and bunks,16,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78187882201141 34.09011195347445, -117.78192662988855 34.090138818077264, -117.78195105216965 34.090142643281254, -117.78198858049397 34.090160125411344, -117.78200843905718 34.09014826423655, -117.78200771441558 34.09011267329818, -117.78200320261544 34.090069922232004, -117.7819707034313 34.09003371611331, -117.78195265811254 34.09003488934421, -117.78192367715309 34.090056666258334, -117.78189422499776 34.09007348858121, -117.7818801100141 34.09008808129296, -117.78187882201141 34.09011195347445)))",33.0,w1208043348,1208043348,way,bunker,multipolygon,bunker,Greens and bunks,16,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78101440103235 34.09082969615184, -117.78100894520003 34.090876701193, -117.78094713835736 34.090941859570805, -117.78089173118212 34.09097976332963, -117.78085696211475 34.090979261379175, -117.78082519562172 34.09097117559412, -117.78078692073397 34.09092105540887, -117.78077148354465 34.0908856668064, -117.78079474947712 34.0908272053115, -117.78084686405488 34.09079398437254, -117.7808776246174 34.09078156069383, -117.7809091697888 34.09077019266137, -117.78097430052048 34.090768210796284, -117.78098909047931 34.09078312646315, -117.7810082600719 34.09080568076919, -117.78101440103235 34.09082969615184)))",34.0,w1208043349,1208043349,way,green,multipolygon,green,Greens and bunks,16,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78073377571268 34.09075277749379, -117.7807724808887 34.09080606388369, -117.78081351006776 34.09079081080313, -117.78083098561638 34.090756906007, -117.78086493582269 34.090709875447885, -117.78092079002067 34.090713026410725, -117.78095419076284 34.09071628837678, -117.78096186015657 34.09067218508439, -117.78094618625599 34.09064404865177, -117.78091547102974 34.09063303117128, -117.78088078522093 34.090645947233654, -117.78085220541098 34.09062463703741, -117.78081596281342 34.0906301182892, -117.78080445074721 34.090662678883945, -117.7808093950623 34.09068913722383, -117.78079402789473 34.090715478639126, -117.78075537742471 34.090709563305865, -117.78073377571268 34.09075277749379)))",35.0,w1208043350,1208043350,way,bunker,multipolygon,bunker,Greens and bunks,16,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78083483875713 34.09104073858673, -117.78085701904743 34.09100717350482, -117.78089508655974 34.09100129264547, -117.78095544609957 34.09098237662178, -117.78098730316664 34.090998333353184, -117.7810096140814 34.09104479272341, -117.78098178298765 34.09107772659989, -117.78093002351372 34.09107953680977, -117.78088676325552 34.091083299795216, -117.78084292441902 34.09107741367461, -117.78083483875713 34.09104073858673)))",36.0,w1208043351,1208043351,way,bunker,multipolygon,bunker,Greens and bunks,16,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77900600131113 34.08755028562338, -117.77901022180994 34.08761829964686, -117.77902794302037 34.08767223422484, -117.77903366490901 34.087723571443206, -117.77900917898948 34.08777985722956, -117.7789986421256 34.08783561971245, -117.7789692182348 34.08789803953823, -117.77895764457162 34.08797558217374, -117.77898011274075 34.08805813416569, -117.77903889047006 34.0880780725342, -117.77907788510771 34.08807969371719, -117.77913083428504 34.08805147112659, -117.7791625074158 34.088018450636184, -117.77916502844333 34.0879532226175, -117.77915191054593 34.08788446273991, -117.7791399973174 34.08780814318155, -117.77910845901943 34.08774208308951, -117.77909495427602 34.087710249900766, -117.77911679521709 34.08764703705957, -117.77912663995306 34.08759191563746, -117.77911465222267 34.08753281509331, -117.77908404323176 34.08752552196809, -117.77903879617398 34.08753008198582, -117.77900600131113 34.08755028562338), (-117.77903901873128 34.08774789913498, -117.7790233652641 34.08777470750988, -117.7790163480842 34.08780516205283, -117.77900016848865 34.08784041869316, -117.77896322501616 34.087958941601684, -117.77897403213578 34.08801185375684, -117.77901139200304 34.08805399922299, -117.77905966008302 34.088062606339534, -117.77910561347944 34.088058013371224, -117.77913545322124 34.08802605527666, -117.77915241914131 34.08794422620139, -117.77913333212315 34.08785858587365, -117.77911040077592 34.087759731873646, -117.77908929683628 34.08773555846406, -117.77906447035673 34.087730827088734, -117.77903901873128 34.08774789913498)))",16.0,r16389487,16389487,relation,fairway,multipolygon,fairway,Fairways,17,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77913208901968 34.086386743621674, -117.77913603415669 34.0865210842927, -117.7791352006709 34.08656634227876, -117.77904922506156 34.08657460028097, -117.77900607595225 34.08655493802358, -117.77899616979784 34.08643150772704, -117.7789980126164 34.086334442779616, -117.77901564020712 34.086259817327885, -117.7790851456073 34.08626875037595, -117.7791311328694 34.08630008760181, -117.77913208901968 34.086386743621674)))",37.0,w1208043352,1208043352,way,tee,multipolygon,tee,Greens and bunks,17,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77903901873128 34.08774789913498, -117.7790233652641 34.08777470750988, -117.7790163480842 34.08780516205283, -117.77900016848865 34.08784041869316, -117.77896322501616 34.087958941601684, -117.77897403213578 34.08801185375684, -117.77901139200304 34.08805399922299, -117.77905966008302 34.088062606339534, -117.77910561347944 34.088058013371224, -117.77913545322124 34.08802605527666, -117.77915241914131 34.08794422620139, -117.77913333212315 34.08785858587365, -117.77911040077592 34.087759731873646, -117.77908929683628 34.08773555846406, -117.77906447035673 34.087730827088734, -117.77903901873128 34.08774789913498)))",38.0,w1208043353,1208043353,way,green,multipolygon,green,Greens and bunks,17,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77911315025592 34.087723983302226, -117.77915392829632 34.0877456249616, -117.7791628297267 34.08779228344996, -117.77916629032643 34.08785311258977, -117.77920554325047 34.08787423077993, -117.7792288307345 34.087846882231744, -117.7792106441444 34.08780118072255, -117.77923097962406 34.08777276649607, -117.77922712187338 34.08774560829731, -117.77919292201886 34.08771202228904, -117.77914699363545 34.087674056599326, -117.77912358216071 34.08769328451784, -117.77911315025592 34.087723983302226)))",39.0,w1208043355,1208043355,way,bunker,multipolygon,bunker,Greens and bunks,17,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77889756136551 34.08784207648719, -117.77889473738365 34.08789504407281, -117.77887250556478 34.08794927096861, -117.77892880385762 34.08795247755913, -117.77895381495061 34.08791655409564, -117.7789640215196 34.08786706464272, -117.7789868066416 34.08780133019046, -117.77900190385478 34.087759866421294, -117.77898100621931 34.087721299352026, -117.77893649533405 34.08771584397911, -117.77891435455533 34.08777748516597, -117.77889756136551 34.08784207648719)))",40.0,w1208043356,1208043356,way,bunker,multipolygon,bunker,Greens and bunks,17,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7790108679569 34.08672199967894, -117.77904525865819 34.08673630840582, -117.77910386132967 34.08674945933336, -117.77910720691074 34.086688553364155, -117.77911381434699 34.086600454375585, -117.77900742380925 34.08657320912869, -117.7790024048972 34.08665469324076, -117.77899496729738 34.08671923037821, -117.7790108679569 34.08672199967894)))",112.0,w1208043441,1208043441,way,tee,multipolygon,tee,Greens and bunks,17,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7793830114329 34.08670892897602, -117.77940725569054 34.086770374203425, -117.77946747435277 34.08680693706326, -117.7795358767607 34.086803151486876, -117.77959077912014 34.08675154866788, -117.77959900254713 34.08668686161161, -117.77956449819985 34.08660365355901, -117.77950016815569 34.086568485883234, -117.77942951804623 34.08658023373556, -117.77937157683985 34.08665379504741, -117.7793830114329 34.08670892897602)))",113.0,w1208043442,1208043442,way,tee,multipolygon,tee,Greens and bunks,17,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77648237321594 34.0863656500663, -117.77637636442202 34.086438906503616, -117.77634742113916 34.08661353590085, -117.77632149509961 34.08678197286376, -117.7763240897655 34.08697902117689, -117.77638371654533 34.08720053963465, -117.77643941422174 34.08739643891704, -117.77642600851998 34.08748883581721, -117.77631345742935 34.0875344553525, -117.77630407084496 34.0876802426703, -117.77633372026075 34.08784956210846, -117.77631862009892 34.087981983236375, -117.77626898297363 34.08808602676473, -117.77625117913975 34.08817196251688, -117.7762479463079 34.0882006274571, -117.77623986796371 34.08824511330154, -117.77627982840805 34.08842976449404, -117.77637008486244 34.0885555656961, -117.77639417194148 34.088615091006886, -117.77632480293752 34.088737478552375, -117.77623785906911 34.08886613380389, -117.77626291614712 34.08891597257235, -117.7763141613377 34.088938664651195, -117.77636713688108 34.08894129368241, -117.77643478273734 34.088947175699786, -117.77650510234957 34.08893609950297, -117.77652054828978 34.088918246129865, -117.77653190319445 34.08888835974267, -117.7765072792525 34.08879940176672, -117.77644341863007 34.08862099809272, -117.77651706417596 34.0885263271702, -117.77653147649983 34.088298341787066, -117.77654068650946 34.088091967186585, -117.7765383122798 34.087917490789806, -117.77658774719745 34.087778724227135, -117.77664288536636 34.0876481383078, -117.77667503279345 34.087533089305495, -117.77670041058138 34.08737792108103, -117.77669783553861 34.08721881087031, -117.77669884561386 34.087078177589234, -117.77671684876671 34.08698774625347, -117.77668841236427 34.08686782902778, -117.77667745048615 34.08670868730722, -117.77663669814493 34.0865631193963, -117.77658556438435 34.086412386591206, -117.77648237321594 34.0863656500663), (-117.7765002496321 34.08884371389189, -117.77646924867909 34.08876944787737, -117.77646044411401 34.088716525957224, -117.7764339086625 34.08868061537643, -117.77640003211114 34.08866624077142, -117.7763672927702 34.08871065423281, -117.77633316709506 34.08876195304663, -117.77629231846453 34.08881497577177, -117.77625448412218 34.088863227326556, -117.77629446150014 34.088924678357884, -117.77637802325506 34.0889269417884, -117.77646552005675 34.0889316619254, -117.77650319784588 34.088918097479024, -117.77651569597074 34.08888319680747, -117.7765002496321 34.08884371389189)))",17.0,r16389488,16389488,relation,fairway,multipolygon,fairway,Fairways,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7764842827001 34.08574506558867, -117.77651953964225 34.085775717310185, -117.776578549639 34.085786281413675, -117.77661628254549 34.085773279961174, -117.77663706221827 34.085721369411175, -117.77661920004631 34.085669547381, -117.7765929982872 34.08561527355839, -117.77652915370193 34.085561132548705, -117.77647936908791 34.08557367974791, -117.77644996537596 34.08562458732813, -117.7764842827001 34.08574506558867)))",43.0,w1208043359,1208043359,way,tee,multipolygon,tee,Greens and bunks,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77655142436544 34.085905456912556, -117.7766036149182 34.085937079629105, -117.77664412786416 34.085916914282365, -117.77666748676333 34.08587320602422, -117.77662050247595 34.085811304192745, -117.77657481387796 34.08579964906454, -117.77654398060125 34.08581055406552, -117.7765158338305 34.08583220861003, -117.77655142436544 34.085905456912556)))",44.0,w1208043360,1208043360,way,tee,multipolygon,tee,Greens and bunks,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77626500356735 34.087221682218654, -117.7762785134276 34.08723485353886, -117.77629510052938 34.08726711989989, -117.77632553413889 34.08729277307535, -117.77635157555966 34.08728880263392, -117.77637224642547 34.08726553537568, -117.77637442412527 34.08724351021678, -117.77635491623555 34.08721842152933, -117.77634502303637 34.08719502036247, -117.77634124158769 34.087159297811525, -117.77633155066256 34.08712997979711, -117.77630480848777 34.0871122779303, -117.77628632956593 34.08713035718495, -117.77628051946672 34.08715664563768, -117.7762649662469 34.0871719517591, -117.77627508091159 34.087190357833066, -117.77626500356735 34.087221682218654)))",48.0,w1208043365,1208043365,way,bunker,multipolygon,bunker,Greens and bunks,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77627823501857 34.0874533556498, -117.77630730201663 34.08746287245722, -117.77633118054622 34.08745350091391, -117.77636857431499 34.087478401637924, -117.77639872008577 34.08746990855225, -117.77640820046929 34.08744482384917, -117.7763829706349 34.08740700922955, -117.7763289233247 34.08735134067237, -117.77628437107383 34.0873244409151, -117.7762571721555 34.087336908426565, -117.77626830204193 34.087378021753196, -117.77626915974759 34.087422343241684, -117.77627823501857 34.0874533556498)))",49.0,w1208043366,1208043366,way,bunker,multipolygon,bunker,Greens and bunks,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77653233696135 34.08876433723725, -117.77656235230988 34.08876104347753, -117.77658901290434 34.0887096939624, -117.77656211278182 34.08867658998366, -117.77656142384814 34.08864923261956, -117.7765312033369 34.08861922460895, -117.77648683068224 34.08861085098849, -117.7764703015533 34.088638686180175, -117.7764939112696 34.088697689835115, -117.77651094568522 34.08874831402582, -117.77653233696135 34.08876433723725)))",50.0,w1208043368,1208043368,way,bunker,multipolygon,bunker,Greens and bunks,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7762884347499 34.08872015068668, -117.77630483591363 34.0886997170911, -117.77634155505933 34.0886734577244, -117.77634526528709 34.08862499449907, -117.77635619894248 34.08858790238156, -117.77634539039684 34.08855805434409, -117.77631130074721 34.08854803457423, -117.7762870668767 34.088572645334494, -117.77625052593274 34.08856734161765, -117.77620867589297 34.088577477897616, -117.77616471017703 34.08860011273407, -117.7761608252671 34.088634454362975, -117.77621816095811 34.08869903732152, -117.77627446077499 34.08873054193421, -117.7762884347499 34.08872015068668)))",51.0,w1208043369,1208043369,way,bunker,multipolygon,bunker,Greens and bunks,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7765002496321 34.08884371389189, -117.77646924867909 34.08876944787737, -117.77646044411401 34.088716525957224, -117.7764339086625 34.08868061537643, -117.77640003211114 34.08866624077142, -117.7763672927702 34.08871065423281, -117.77633316709506 34.08876195304663, -117.77629231846453 34.08881497577177, -117.77625448412218 34.088863227326556, -117.77629446150014 34.088924678357884, -117.77637802325506 34.0889269417884, -117.77646552005675 34.0889316619254, -117.77650319784588 34.088918097479024, -117.77651569597074 34.08888319680747, -117.7765002496321 34.08884371389189)))",52.0,w1208043370,1208043370,way,green,multipolygon,green,Greens and bunks,18,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
