roundid,holeid,hnum,shotid,stroke,startpos,holedis,shots_to_hole_out,holedis_yards
312438,5618886,1,19439401,5,4,1,1,0.3333333333333333
312438,5618887,2,19439404,3,4,10,2,3.3333333333333335
312438,5618887,2,19439405,4,4,1,1,0.3333333333333333
312438,5618888,3,19439409,4,4,2,1,0.6666666666666666
312438,5618889,4,19439411,2,4,21,3,7.0
312438,5618889,4,19439412,3,4,3,2,1.0
312438,5618889,4,19439413,4,4,1,1,0.3333333333333333
312438,5618890,5,19439416,3,4,21,1,7.0
312438,5618891,6,19439420,4,4,2,1,0.6666666666666666
312438,5618892,7,19439423,3,4,6,2,2.0
312438,5618892,7,19439424,4,4,1,1,0.3333333333333333
312438,5618893,8,19439428,4,4,36,2,12.0
312438,5618893,8,19439429,5,4,3,1,1.0
312438,5618894,9,19439433,4,4,3,1,1.0
312438,5618895,10,19439436,3,4,27,2,9.0
312438,5618895,10,19439437,4,4,4,1,1.3333333333333333
312438,5618896,11,19439439,2,4,9,2,3.0
312438,5618896,11,19439440,3,4,1,1,0.3333333333333333
312438,5618897,12,19439444,4,4,18,2,6.0
312438,5618897,12,19439445,5,4,3,1,1.0
312438,5618898,13,19439448,3,4,8,1,2.6666666666666665
312438,5618899,14,19439454,6,4,3,1,1.0
312438,5618900,15,19439458,4,4,15,2,5.0
312438,5618900,15,19439459,5,4,1,1,0.3333333333333333
312438,5618901,16,19439463,4,4,15,2,5.0
312438,5618901,16,19439464,5,4,1,1,0.3333333333333333
312438,5618902,17,19439467,3,4,42,2,14.0
312438,5618902,17,19439468,4,4,3,1,1.0
312438,5618903,18,19439472,4,4,12,2,4.0
312438,5618903,18,19439473,5,4,2,1,0.6666666666666666
312458,5619246,1,19440560,3,4,9,2,3.0
312458,5619246,1,19440561,4,4,1,1,0.3333333333333333
312458,5619247,2,19440564,3,4,18,1,6.0
312458,5619248,3,19440568,4,4,29,1,9.666666666666666
312458,5619249,4,19440570,2,4,9,1,3.0
312458,5619250,5,19440574,4,4,30,2,10.0
312458,5619250,5,19440575,5,4,3,1,1.0
312458,5619251,6,19440577,2,4,50,2,16.666666666666668
312458,5619251,6,19440578,3,4,3,1,1.0
312458,5619252,7,19440581,3,4,13,2,4.333333333333333
312458,5619252,7,19440582,4,4,1,1,0.3333333333333333
312458,5619253,8,19440586,4,4,30,2,10.0
312458,5619253,8,19440587,5,4,1,1,0.3333333333333333
312458,5619254,9,19440591,4,4,1,1,0.3333333333333333
312458,5619255,10,19440595,4,4,15,3,5.0
312458,5619255,10,19440596,5,4,4,2,1.3333333333333333
312458,5619255,10,19440597,6,4,1,1,0.3333333333333333
312458,5619256,11,19440599,2,4,27,2,9.0
312458,5619256,11,19440600,3,4,1,1,0.3333333333333333
312458,5619257,12,19440604,4,4,25,2,8.333333333333334
312458,5619257,12,19440605,5,4,2,1,0.6666666666666666
312458,5619258,13,19440609,4,4,4,1,1.3333333333333333
312458,5619259,14,19440611,2,4,45,2,15.0
312458,5619259,14,19440612,3,4,3,1,1.0
312458,5619260,15,19440617,5,4,21,2,7.0
312458,5619260,15,19440618,6,4,1,1,0.3333333333333333
312458,5619261,16,19440623,5,4,1,1,0.3333333333333333
312458,5619262,17,19440625,2,4,149,3,49.666666666666664
312458,5619262,17,19440627,4,4,2,1,0.6666666666666666
312458,5619263,18,19440630,3,4,1,1,0.3333333333333333
312617,5622117,10,19450976,3,4,30,2,10.0
312617,5622117,10,19450977,4,4,2,1,0.6666666666666666
312617,5622118,11,19450980,3,4,6,1,2.0
312617,5622119,12,19450984,4,4,22,2,7.333333333333333
312617,5622119,12,19450985,5,4,1,1,0.3333333333333333
312617,5622120,13,19450989,4,4,9,2,3.0
312617,5622120,13,19450990,5,4,1,1,0.3333333333333333
312617,5622121,14,19450992,2,4,23,2,7.666666666666667
312617,5622121,14,19450993,3,4,1,1,0.3333333333333333
312617,5622122,15,19450997,4,4,21,2,7.0
312617,5622122,15,19450998,5,4,1,1,0.3333333333333333
312617,5622123,16,19451002,4,4,6,1,2.0
312617,5622124,17,19451005,3,4,24,2,8.0
312617,5622124,17,19451006,4,4,1,1,0.3333333333333333
312617,5622125,18,19451009,3,4,15,2,5.0
312617,5622125,18,19451010,4,4,2,1,0.6666666666666666
313153,5631756,1,19485728,3,4,5,1,1.6666666666666667
313153,5631757,2,19485732,4,4,1,1,0.3333333333333333
313153,5631758,3,19485734,2,4,9,2,3.0
313153,5631758,3,19485735,3,4,2,1,0.6666666666666666
313153,5631759,4,19485738,3,4,60,2,20.0
313153,5631759,4,19485739,4,4,2,1,0.6666666666666666
313153,5631760,5,19485742,3,4,33,2,11.0
313153,5631760,5,19485743,4,4,3,1,1.0
313153,5631761,6,19485746,3,4,3,1,1.0
313153,5631762,7,19485749,3,4,17,2,5.666666666666667
313153,5631762,7,19485750,4,4,2,1,0.6666666666666666
313153,5631763,8,19485754,4,4,5,1,1.6666666666666667
313153,5631764,9,19485758,4,4,11,2,3.6666666666666665
313153,5631764,9,19485759,5,4,2,1,0.6666666666666666
313153,5631765,10,19485762,3,4,3,2,1.0
313153,5631765,10,19485763,4,4,1,1,0.3333333333333333
313153,5631766,11,19485767,4,4,3,1,1.0
313153,5631767,12,19485770,3,4,18,2,6.0
313153,5631767,12,19485771,4,4,3,1,1.0
313153,5631768,13,19485773,2,4,6,1,2.0
313153,5631769,14,19485776,3,4,20,3,6.666666666666667
313153,5631769,14,19485777,4,4,3,2,1.0
313153,5631769,14,19485778,5,4,1,1,0.3333333333333333
313153,5631770,15,19485781,3,4,15,3,5.0
313153,5631770,15,19485782,4,4,6,2,2.0
313153,5631770,15,19485783,5,4,1,1,0.3333333333333333
313153,5631771,16,19485785,2,4,21,2,7.0
313153,5631771,16,19485786,3,4,1,1,0.3333333333333333
313153,5631772,17,19485788,2,4,10,2,3.3333333333333335
313153,5631772,17,19485789,3,4,1,1,0.3333333333333333
313153,5631773,18,19485792,3,4,6,1,2.0
313310,5634582,1,19495667,4,4,10,1,3.3333333333333335
313310,5634583,2,19495671,4,4,18,2,6.0
313310,5634583,2,19495672,5,4,2,1,0.6666666666666666
313310,5634584,3,19495675,3,4,7,1,2.3333333333333335
313310,5634585,4,19495679,4,4,4,1,1.3333333333333333
313310,5634586,5,19495681,2,4,15,2,5.0
313310,5634586,5,19495682,3,4,4,1,1.3333333333333333
313310,5634587,6,19495685,3,4,2,1,0.6666666666666666
313310,5634588,7,19495689,4,4,8,2,2.6666666666666665
313310,5634588,7,19495690,5,4,1,1,0.3333333333333333
313310,5634589,8,19495693,3,4,3,1,1.0
313310,5634590,9,19495696,3,4,15,2,5.0
313310,5634590,9,19495697,4,4,3,1,1.0
313643,5640576,1,19515252,3,4,15,2,5.0
313643,5640576,1,19515253,4,4,1,1,0.3333333333333333
313643,5640577,2,19515256,3,4,50,2,16.666666666666668
313643,5640577,2,19515257,4,4,3,1,1.0
313643,5640578,3,19515261,4,4,25,2,8.333333333333334
313643,5640578,3,19515262,5,4,1,1,0.3333333333333333
313643,5640579,4,19515264,2,4,20,2,6.666666666666667
313643,5640579,4,19515265,3,4,1,1,0.3333333333333333
313643,5640580,5,19515269,4,4,8,1,2.6666666666666665
313643,5640581,6,19515272,3,4,4,1,1.3333333333333333
313643,5640582,7,19515275,3,4,15,2,5.0
313643,5640582,7,19515276,4,4,1,1,0.3333333333333333
313643,5640583,8,19515280,4,4,10,1,3.3333333333333335
313643,5640584,9,19515283,3,4,45,2,15.0
313643,5640584,9,19515284,4,4,4,1,1.3333333333333333
313643,5640585,10,19515287,3,4,12,2,4.0
313643,5640585,10,19515288,4,4,1,1,0.3333333333333333
313643,5640586,11,19515290,2,4,25,1,8.333333333333334
313643,5640588,13,19515296,3,4,50,2,16.666666666666668
313643,5640588,13,19515297,4,4,4,1,1.3333333333333333
313643,5640589,14,19515300,3,4,20,2,6.666666666666667
313643,5640589,14,19515301,4,4,1,1,0.3333333333333333
313643,5640590,15,19515305,4,4,4,1,1.3333333333333333
313643,5640591,16,19515308,3,4,10,2,3.3333333333333335
313643,5640591,16,19515309,4,4,1,1,0.3333333333333333
313643,5640592,17,19515314,5,4,4,1,1.3333333333333333
313643,5640593,18,19515317,3,4,20,2,6.666666666666667
313643,5640593,18,19515318,4,4,1,1,0.3333333333333333
313868,5644626,1,19529366,3,4,45,3,15.0
313868,5644626,1,19529367,4,4,7,2,2.3333333333333335
313868,5644626,1,19529368,5,4,2,1,0.6666666666666666
313868,5644627,2,19529372,4,4,8,2,2.6666666666666665
313868,5644627,2,19529373,5,4,1,1,0.3333333333333333
313868,5644628,3,19529376,3,4,9,1,3.0
313868,5644629,4,19529379,3,4,21,2,7.0
313868,5644629,4,19529380,4,4,3,1,1.0
313868,5644630,5,19529383,3,4,12,1,4.0
313868,5644631,6,19529387,4,4,15,2,5.0
313868,5644631,6,19529388,5,4,2,1,0.6666666666666666
313868,5644632,7,19529392,4,4,21,1,7.0
313868,5644633,8,19529396,4,4,21,1,7.0
313868,5644634,9,19529399,3,4,12,2,4.0
313868,5644634,9,19529400,4,4,1,1,0.3333333333333333
314080,5648442,1,19543405,4,4,7,1,2.3333333333333335
314080,5648443,2,19543407,2,4,27,2,9.0
314080,5648443,2,19543408,3,4,1,1,0.3333333333333333
314080,5648444,3,19543411,3,4,15,1,5.0
314080,5648445,4,19543413,2,4,20,2,6.666666666666667
314080,5648445,4,19543414,3,4,1,1,0.3333333333333333
314080,5648446,5,19543417,3,4,27,2,9.0
314080,5648446,5,19543418,4,4,5,1,1.6666666666666667
314080,5648448,7,19543421,3,4,54,2,18.0
314080,5648448,7,19543422,4,4,7,1,2.3333333333333335
314080,5648449,8,19543426,4,4,42,2,14.0
314080,5648449,8,19543427,5,4,3,1,1.0
314080,5648450,9,19543432,5,4,4,1,1.3333333333333333
314080,5648451,10,19543436,4,4,12,2,4.0
314080,5648451,10,19543437,5,4,1,1,0.3333333333333333
314080,5648452,11,19543439,2,4,27,3,9.0
314080,5648452,11,19543440,3,4,5,2,1.6666666666666667
314080,5648452,11,19543441,4,4,1,1,0.3333333333333333
314080,5648454,13,19543444,3,4,3,1,1.0
314178,5650206,1,19549965,4,4,1,1,0.3333333333333333
314178,5650207,2,19549969,4,4,13,2,4.333333333333333
314178,5650207,2,19549970,5,4,1,1,0.3333333333333333
314178,5650208,3,19549973,3,4,8,1,2.6666666666666665
314178,5650209,4,19549977,4,4,1,1,0.3333333333333333
314178,5650210,5,19549981,4,4,3,1,1.0
314178,5650211,6,19549984,3,4,44,2,14.666666666666666
314178,5650211,6,19549985,4,4,5,1,1.6666666666666667
314178,5650212,7,19549987,2,4,33,2,11.0
314178,5650212,7,19549988,3,4,4,1,1.3333333333333333
314178,5650213,8,19549991,3,4,13,2,4.333333333333333
314178,5650213,8,19549992,4,4,1,1,0.3333333333333333
314178,5650214,9,19549995,3,4,11,2,3.6666666666666665
314178,5650214,9,19549996,4,4,1,1,0.3333333333333333
314178,5650215,10,19549999,3,4,42,2,14.0
314178,5650215,10,19550000,4,4,1,1,0.3333333333333333
314178,5650216,11,19550002,2,4,15,2,5.0
314178,5650216,11,19550003,3,4,1,1,0.3333333333333333
314178,5650217,12,19550006,3,4,2,1,0.6666666666666666
314178,5650218,13,19550009,3,4,16,2,5.333333333333333
314178,5650218,13,19550010,4,4,1,1,0.3333333333333333
314178,5650219,14,19550014,4,4,20,2,6.666666666666667
314178,5650219,14,19550015,5,4,1,1,0.3333333333333333
314178,5650220,15,19550018,3,4,35,2,11.666666666666666
314178,5650220,15,19550019,4,4,2,1,0.6666666666666666
314178,5650221,16,19550022,3,4,9,2,3.0
314178,5650221,16,19550023,4,4,1,1,0.3333333333333333
314178,5650222,17,19550027,4,4,9,2,3.0
314178,5650222,17,19550028,5,4,1,1,0.3333333333333333
314178,5650223,18,19550032,4,4,3,1,1.0
314449,5655084,1,19567923,4,4,15,2,5.0
314449,5655084,1,19567924,5,4,4,1,1.3333333333333333
314449,5655085,2,19567927,3,4,3,1,1.0
314449,5655086,3,19567930,3,4,8,1,2.6666666666666665
314449,5655087,4,19567934,4,4,8,1,2.6666666666666665
314449,5655088,5,19567937,3,4,12,1,4.0
314449,5655089,6,19567941,4,4,2,1,0.6666666666666666
314449,5655090,7,19567945,4,4,10,2,3.3333333333333335
314449,5655090,7,19567946,5,4,2,1,0.6666666666666666
314449,5655091,8,19567949,3,4,8,1,2.6666666666666665
314449,5655092,9,19567952,3,4,18,2,6.0
314449,5655092,9,19567953,4,4,3,1,1.0
314449,5655093,10,19567956,3,4,16,2,5.333333333333333
314449,5655093,10,19567957,4,4,2,1,0.6666666666666666
314449,5655094,11,19567960,3,4,6,1,2.0
314449,5655095,12,19567963,3,4,16,2,5.333333333333333
314449,5655095,12,19567964,4,4,3,1,1.0
314449,5655096,13,19567967,3,4,6,1,2.0
314449,5655097,14,19567971,4,4,14,2,4.666666666666667
314449,5655097,14,19567972,5,4,2,1,0.6666666666666666
314449,5655098,15,19567976,4,4,3,1,1.0
314449,5655099,16,19567978,2,4,18,2,6.0
314449,5655099,16,19567979,3,4,3,1,1.0
314449,5655100,17,19567982,3,4,13,2,4.333333333333333
314449,5655100,17,19567983,4,4,2,1,0.6666666666666666
314449,5655101,18,19567986,3,4,16,2,5.333333333333333
314449,5655101,18,19567987,4,4,2,1,0.6666666666666666
314602,5657838,1,19578451,4,4,4,1,1.3333333333333333
314602,5657839,2,19578455,4,4,12,2,4.0
314602,5657839,2,19578456,5,4,1,1,0.3333333333333333
314602,5657840,3,19578460,4,4,50,3,16.666666666666668
314602,5657840,3,19578461,5,4,8,2,2.6666666666666665
314602,5657840,3,19578462,6,4,1,1,0.3333333333333333
314602,5657841,4,19578464,2,4,20,2,6.666666666666667
314602,5657841,4,19578465,3,4,1,1,0.3333333333333333
314602,5657842,5,19578469,4,4,25,2,8.333333333333334
314602,5657842,5,19578470,5,4,1,1,0.3333333333333333
314602,5657843,6,19578473,3,4,4,1,1.3333333333333333
314602,5657844,7,19578477,4,4,8,1,2.6666666666666665
314602,5657845,8,19578479,2,4,20,2,6.666666666666667
314602,5657845,8,19578480,3,4,1,1,0.3333333333333333
314602,5657846,9,19578484,4,4,3,1,1.0
314602,5657847,10,19578487,3,4,45,2,15.0
314602,5657847,10,19578488,4,4,1,1,0.3333333333333333
314602,5657848,11,19578491,3,4,65,2,21.666666666666668
314602,5657848,11,19578492,4,4,5,1,1.6666666666666667
314602,5657849,12,19578496,4,4,30,2,10.0
314602,5657849,12,19578497,5,4,1,1,0.3333333333333333
314602,5657850,13,19578500,3,4,6,1,2.0
314602,5657851,14,19578503,3,4,50,2,16.666666666666668
314602,5657851,14,19578504,4,4,1,1,0.3333333333333333
314602,5657852,15,19578506,2,4,15,2,5.0
314602,5657852,15,19578507,3,4,1,1,0.3333333333333333
314602,5657853,16,19578510,3,4,50,2,16.666666666666668
314602,5657853,16,19578511,4,4,4,1,1.3333333333333333
314602,5657854,17,19578515,4,4,8,1,2.6666666666666665
314602,5657855,18,19578518,3,4,30,2,10.0
314602,5657855,18,19578519,4,4,3,1,1.0
315058,5666046,1,19606688,3,4,15,2,5.0
315058,5666046,1,19606689,4,4,1,1,0.3333333333333333
315058,5666047,2,19606691,2,4,21,2,7.0
315058,5666047,2,19606692,3,4,2,1,0.6666666666666666
315058,5666050,5,19606706,5,4,1,1,0.3333333333333333
315058,5666051,6,19606709,3,4,1,1,0.3333333333333333
315058,5666053,8,19606715,2,4,21,2,7.0
315058,5666053,8,19606716,3,4,5,1,1.6666666666666667
315058,5666054,9,19606719,3,4,15,2,5.0
315058,5666054,9,19606720,4,4,1,1,0.3333333333333333
315058,5666055,10,19606723,3,4,14,2,4.666666666666667
315058,5666055,10,19606724,4,4,1,1,0.3333333333333333
315058,5666059,14,19606740,4,4,3,1,1.0
315058,5666061,16,19606747,3,4,15,2,5.0
315058,5666061,16,19606748,4,4,2,1,0.6666666666666666
315058,5666062,17,19606752,4,4,5,1,1.6666666666666667
315058,5666063,18,19606757,5,4,5,2,1.6666666666666667
315058,5666063,18,19606758,6,4,1,1,0.3333333333333333
314714,5659854,1,19585020,3,4,10,2,3.3333333333333335
314714,5659854,1,19585021,4,4,1,1,0.3333333333333333
314714,5659855,2,19585024,3,4,20,2,6.666666666666667
314714,5659855,2,19585025,4,4,1,1,0.3333333333333333
314714,5659856,3,19585029,4,4,40,2,13.333333333333334
314714,5659856,3,19585030,5,4,3,1,1.0
314714,5659857,4,19585032,2,4,40,3,13.333333333333334
314714,5659857,4,19585033,3,4,8,2,2.6666666666666665
314714,5659857,4,19585034,4,4,1,1,0.3333333333333333
314714,5659858,5,19585037,3,4,20,2,6.666666666666667
314714,5659858,5,19585038,4,4,1,1,0.3333333333333333
314714,5659859,6,19585042,4,4,15,2,5.0
314714,5659859,6,19585043,5,4,1,1,0.3333333333333333
314714,5659860,7,19585046,3,4,15,2,5.0
314714,5659860,7,19585047,4,4,1,1,0.3333333333333333
314714,5659861,8,19585051,4,4,4,1,1.3333333333333333
314714,5659862,9,19585053,2,4,6,1,2.0
314714,5659863,10,19585057,4,4,3,1,1.0
314714,5659864,11,19585059,2,4,25,3,8.333333333333334
314714,5659864,11,19585060,3,4,4,2,1.3333333333333333
314714,5659864,11,19585061,4,4,1,1,0.3333333333333333
314714,5659865,12,19585064,3,4,10,1,3.3333333333333335
314714,5659866,13,19585067,3,4,20,2,6.666666666666667
314714,5659866,13,19585068,4,4,3,1,1.0
314714,5659867,14,19585072,4,4,15,2,5.0
314714,5659867,14,19585073,5,4,1,1,0.3333333333333333
314714,5659868,15,19585076,3,4,10,2,3.3333333333333335
314714,5659868,15,19585077,4,4,1,1,0.3333333333333333
314714,5659869,16,19585080,3,4,60,2,20.0
314714,5659869,16,19585081,4,4,5,1,1.6666666666666667
314714,5659870,17,19585084,3,4,1,1,0.3333333333333333
314714,5659871,18,19585087,3,4,4,1,1.3333333333333333
314720,5659962,1,19585456,3,4,8,1,2.6666666666666665
314720,5659963,2,19585460,4,4,11,2,3.6666666666666665
314720,5659963,2,19585461,5,4,1,1,0.3333333333333333
314720,5659964,3,19585464,3,4,5,1,1.6666666666666667
314720,5659965,4,19585466,2,4,19,2,6.333333333333333
314720,5659965,4,19585467,3,4,1,1,0.3333333333333333
314720,5659966,5,19585470,3,4,38,2,12.666666666666666
314720,5659966,5,19585471,4,4,1,1,0.3333333333333333
314720,5659967,6,19585474,3,4,5,1,1.6666666666666667
314720,5659968,7,19585477,3,4,6,2,2.0
314720,5659968,7,19585478,4,4,1,1,0.3333333333333333
314720,5659969,8,19585481,3,4,32,1,10.666666666666666
314720,5659970,9,19585484,3,4,22,2,7.333333333333333
314720,5659970,9,19585485,4,4,1,1,0.3333333333333333
314720,5659971,10,19585488,3,4,30,2,10.0
314720,5659971,10,19585489,4,4,3,1,1.0
314720,5659972,11,19585491,2,4,44,3,14.666666666666666
314720,5659972,11,19585492,3,4,5,2,1.6666666666666667
314720,5659972,11,19585493,4,4,1,1,0.3333333333333333
314720,5659973,12,19585497,4,4,8,2,2.6666666666666665
314720,5659973,12,19585498,5,4,1,1,0.3333333333333333
314720,5659974,13,19585501,3,4,30,2,10.0
314720,5659974,13,19585502,4,4,2,1,0.6666666666666666
314720,5659975,14,19585505,3,4,33,2,11.0
314720,5659975,14,19585506,4,4,1,1,0.3333333333333333
314720,5659976,15,19585509,3,4,18,2,6.0
314720,5659976,15,19585510,4,4,1,1,0.3333333333333333
314720,5659977,16,19585514,4,4,1,1,0.3333333333333333
314720,5659978,17,19585518,4,4,1,1,0.3333333333333333
314720,5659979,18,19585521,3,4,35,2,11.666666666666666
314720,5659979,18,19585522,4,4,4,1,1.3333333333333333
314763,5660736,1,19588113,4,4,48,3,16.0
314763,5660736,1,19588114,5,4,24,2,8.0
314763,5660736,1,19588115,6,4,3,1,1.0
314763,5660737,2,19588117,2,4,13,2,4.333333333333333
314763,5660737,2,19588118,3,4,2,1,0.6666666666666666
314763,5660738,3,19588122,4,4,15,2,5.0
314763,5660738,3,19588123,5,4,2,1,0.6666666666666666
314763,5660739,4,19588125,2,4,30,3,10.0
314763,5660739,4,19588126,3,4,7,2,2.3333333333333335
314763,5660739,4,19588127,4,4,1,1,0.3333333333333333
314763,5660740,5,19588130,3,4,33,2,11.0
314763,5660740,5,19588131,4,4,2,1,0.6666666666666666
314763,5660741,6,19588134,3,4,42,3,14.0
314763,5660741,6,19588135,4,4,12,2,4.0
314763,5660741,6,19588136,5,4,1,1,0.3333333333333333
314763,5660742,7,19588140,4,4,42,3,14.0
314763,5660742,7,19588141,5,4,10,2,3.3333333333333335
314763,5660742,7,19588142,6,4,1,1,0.3333333333333333
314763,5660743,8,19588146,4,4,2,1,0.6666666666666666
314763,5660744,9,19588149,3,4,36,3,12.0
314763,5660744,9,19588150,4,4,8,2,2.6666666666666665
314763,5660744,9,19588151,5,4,1,1,0.3333333333333333
314763,5660745,10,19588155,4,4,6,2,2.0
314763,5660745,10,19588156,5,4,1,1,0.3333333333333333
314763,5660746,11,19588160,4,4,9,2,3.0
314763,5660746,11,19588161,5,4,1,1,0.3333333333333333
314763,5660747,12,19588165,4,4,10,2,3.3333333333333335
314763,5660747,12,19588166,5,4,1,1,0.3333333333333333
314763,5660748,13,19588169,3,4,10,2,3.3333333333333335
314763,5660748,13,19588170,4,4,1,1,0.3333333333333333
314763,5660749,14,19588174,4,4,9,1,3.0
314763,5660750,15,19588178,4,4,4,1,1.3333333333333333
314763,5660751,16,19588182,4,4,18,2,6.0
314763,5660751,16,19588183,5,4,9,1,3.0
314763,5660752,17,19588186,3,4,16,2,5.333333333333333
314763,5660752,17,19588187,4,4,2,1,0.6666666666666666
314763,5660753,18,19588191,4,4,15,2,5.0
314763,5660753,18,19588192,5,4,3,1,1.0
314854,5662374,1,19593616,3,4,15,2,5.0
314854,5662374,1,19593617,4,4,1,1,0.3333333333333333
314854,5662375,2,19593620,3,4,32,2,10.666666666666666
314854,5662375,2,19593621,4,4,2,1,0.6666666666666666
314854,5662376,3,19593624,3,4,4,1,1.3333333333333333
314854,5662377,4,19593627,3,4,1,1,0.3333333333333333
314854,5662378,5,19593630,3,4,35,2,11.666666666666666
314854,5662378,5,19593631,4,4,3,1,1.0
314854,5662379,6,19593634,3,4,9,2,3.0
314854,5662379,6,19593635,4,4,1,1,0.3333333333333333
314854,5662380,7,19593637,2,4,5,1,1.6666666666666667
314854,5662381,8,19593642,5,4,10,2,3.3333333333333335
314854,5662381,8,19593643,6,4,1,1,0.3333333333333333
314854,5662382,9,19593646,3,4,14,1,4.666666666666667
314854,5662383,10,19593649,3,4,2,1,0.6666666666666666
314854,5662384,11,19593653,4,4,1,1,0.3333333333333333
314854,5662385,12,19593656,3,4,7,1,2.3333333333333335
314854,5662386,13,19593660,4,4,1,1,0.3333333333333333
314854,5662387,14,19593663,3,4,34,2,11.333333333333334
314854,5662387,14,19593664,4,4,5,1,1.6666666666666667
314854,5662388,15,19593667,3,4,24,2,8.0
314854,5662388,15,19593668,4,4,1,1,0.3333333333333333
314854,5662389,16,19593671,3,4,2,1,0.6666666666666666
314854,5662390,17,19593674,3,4,38,2,12.666666666666666
314854,5662390,17,19593675,4,4,1,1,0.3333333333333333
314854,5662391,18,19593678,3,4,19,1,6.333333333333333
314867,5662608,1,19594452,3,4,27,2,9.0
314867,5662608,1,19594453,4,4,1,1,0.3333333333333333
314867,5662610,3,19594461,4,4,1,1,0.3333333333333333
314867,5662611,4,19594464,3,4,2,2,0.6666666666666666
314867,5662611,4,19594465,4,4,1,1,0.3333333333333333
314867,5662612,5,19594470,5,4,6,2,2.0
314867,5662612,5,19594471,6,4,1,1,0.3333333333333333
314867,5662613,6,19594474,3,4,14,2,4.666666666666667
314867,5662613,6,19594475,4,4,1,1,0.3333333333333333
314867,5662614,7,19594478,3,4,4,1,1.3333333333333333
314867,5662615,8,19594481,3,4,24,2,8.0
314867,5662615,8,19594482,4,4,1,1,0.3333333333333333
314867,5662616,9,19594487,5,4,5,1,1.6666666666666667
314867,5662617,10,19594490,3,4,4,1,1.3333333333333333
314867,5662618,11,19594494,4,4,51,2,17.0
314867,5662618,11,19594495,5,4,6,1,2.0
314867,5662619,12,19594497,2,4,9,1,3.0
314867,5662620,13,19594501,4,4,5,1,1.6666666666666667
314867,5662621,14,19594503,2,4,18,2,6.0
314867,5662621,14,19594504,3,4,2,1,0.6666666666666666
314867,5662622,15,19594507,3,4,10,1,3.3333333333333335
314867,5662623,16,19594510,3,4,9,2,3.0
314867,5662623,16,19594511,4,4,1,1,0.3333333333333333
314867,5662624,17,19594515,4,4,1,1,0.3333333333333333
315840,5680122,1,19657557,4,4,4,1,1.3333333333333333
315840,5680123,2,19657562,5,4,7,2,2.3333333333333335
315840,5680123,2,19657563,6,4,1,1,0.3333333333333333
315840,5680124,3,19657568,5,4,8,2,2.6666666666666665
315840,5680124,3,19657569,6,4,1,1,0.3333333333333333
315840,5680125,4,19657571,2,4,33,2,11.0
315840,5680125,4,19657572,3,4,3,1,1.0
315840,5680126,5,19657577,5,4,20,2,6.666666666666667
315840,5680126,5,19657578,6,4,1,1,0.3333333333333333
315840,5680127,6,19657580,2,4,20,2,6.666666666666667
315840,5680127,6,19657581,3,4,1,1,0.3333333333333333
315840,5680128,7,19657585,4,4,1,1,0.3333333333333333
315840,5680129,8,19657589,4,4,4,1,1.3333333333333333
315840,5680130,9,19657592,3,4,25,2,8.333333333333334
315840,5680130,9,19657593,4,4,1,1,0.3333333333333333
315840,5680131,10,19657597,4,4,3,1,1.0
315840,5680132,11,19657599,2,4,9,1,3.0
315840,5680133,12,19657603,4,4,21,1,7.0
315840,5680134,13,19657607,4,4,1,1,0.3333333333333333
315840,5680135,14,19657609,2,4,23,2,7.666666666666667
315840,5680135,14,19657610,3,4,1,1,0.3333333333333333
315840,5680136,15,19657613,3,4,40,2,13.333333333333334
315840,5680136,15,19657614,4,4,3,1,1.0
315840,5680137,16,19657617,3,4,15,3,5.0
315840,5680137,16,19657618,4,4,7,2,2.3333333333333335
315840,5680137,16,19657619,5,4,1,1,0.3333333333333333
315840,5680138,17,19657622,3,4,40,2,13.333333333333334
315840,5680138,17,19657623,4,4,3,1,1.0
315840,5680139,18,19657628,5,4,6,1,2.0
314908,5663346,1,19596585,3,4,63,3,21.0
314908,5663346,1,19596586,4,4,10,2,3.3333333333333335
314908,5663346,1,19596587,5,4,1,1,0.3333333333333333
314908,5663347,2,19596591,4,4,11,1,3.6666666666666665
314908,5663348,3,19596593,2,4,25,2,8.333333333333334
314908,5663348,3,19596594,3,4,3,1,1.0
314908,5663349,4,19596598,4,4,8,1,2.6666666666666665
314908,5663350,5,19596600,2,4,28,2,9.333333333333334
314908,5663350,5,19596601,3,4,1,1,0.3333333333333333
314908,5663351,6,19596605,4,4,10,2,3.3333333333333335
314908,5663351,6,19596606,5,4,1,1,0.3333333333333333
314908,5663352,7,19596609,3,4,3,1,1.0
314908,5663353,8,19596613,4,4,13,2,4.333333333333333
314908,5663353,8,19596614,5,4,1,1,0.3333333333333333
314908,5663354,9,19596618,4,4,30,3,10.0
314908,5663354,9,19596619,5,4,6,2,2.0
314908,5663354,9,19596620,6,4,1,1,0.3333333333333333
314908,5663355,10,19596622,2,4,35,2,11.666666666666666
314908,5663355,10,19596623,3,4,3,1,1.0
314908,5663356,11,19596626,3,4,25,2,8.333333333333334
314908,5663356,11,19596627,4,4,2,1,0.6666666666666666
314908,5663357,12,19596632,5,4,6,1,2.0
314908,5663358,13,19596635,3,4,3,1,1.0
314908,5663359,14,19596639,4,4,1,1,0.3333333333333333
314908,5663360,15,19596643,4,4,4,1,1.3333333333333333
314908,5663361,16,19596646,3,4,38,2,12.666666666666666
314908,5663361,16,19596647,4,4,3,1,1.0
314908,5663362,17,19596651,4,4,3,1,1.0
